コード,年度,総資産,純資産,株主資本,利益剰余金,短期借入金,長期借入金,BPS,自己資本比率,売上高,営業利益,経常利益,純利益,EPS,ROE,ROA
1952,2022/03,99966000000,53813000000,44826000000,34282000000,3944000000,-,1151.47,53.7,106718000000,6881000000,7366000000,5403000000,115.93,10.06,5.4
1954,2022/06,173926000000,81969000000,78088000000,58914000000,13148000000,19288000000,5185.64,44.9,130674000000,9065000000,-,6579000000,436.97,8.43,3.78
1959,2022/03,378396000000,241194000000,240194000000,214655000000,6865000000,3494000000,3375.44,63.2,376563000000,33137000000,36828000000,26216000000,370.04,10.96,6.93
195A,2022/03,583018000,296540000,295685000,-392384000,-,85452000,117.36,50.7,990956000,-88412000,-84312000,-88620000,-35.17,-,-
1960,2022/03,45432843000,30430255000,28362517000,27644124000,403440000,218796000,1860.16,66.8,39950926000,-351655000,358242000,-124034000,-7.55,-,-
1961,2022/03,183609000000,94278000000,82140000000,75097000000,8885000000,320000000,1685.18,51.2,193189000000,9112000000,9817000000,6489000000,115.13,6.91,3.53
1963,2022/03,694274000000,387662000000,384901000000,342198000000,2167000000,11496000000,1532.72,55.8,428401000000,20688000000,30028000000,-35551000000,-140.77,-,-
1964,2022/03,38141000000,23211000000,20545000000,13081000000,2800000000,1188000000,3005.13,60.5,26317000000,1263000000,1493000000,1360000000,177.17,5.9,3.57
1965,2022/03,63698000000,42462000000,37435000000,33188000000,-,65000000,1950.34,66.7,56905000000,3013000000,3385000000,2237000000,102.75,5.27,3.51
1966,2022/03,32628997000,13725744000,14306766000,10688213000,2800000000,-,2129.4,41.3,47243833000,1200108000,1262587000,788125000,124.53,5.85,2.42
1967,2022/03,45876066000,33369293000,31339698000,22198219000,300000000,654659000,1299.39,72.7,45576414000,3677812000,3896910000,2757089000,107.47,8.27,6.01
1968,2022/03,131738000000,80423000000,77216000000,70456000000,-,8143000000,4166.98,60.1,126908000000,10457000000,13125000000,8406000000,442.45,10.62,6.38
1969,2022/03,300736000000,136897000000,123864000000,105788000000,8058000000,-,2009.34,44.2,302746000000,14383000000,15639000000,11535000000,169.37,8.68,3.84
196A,2022/06,925947000,468927000,468927000,-1196953000,168000000,32000000,87.43,50.6,843689000,-547285000,-552070000,-555521000,-103.58,-,-
1971,2022/03,8525403000,2650802000,2650802000,1412073000,1600000000,1902306000,1127.38,31.1,8104257000,154627000,200323000,192142000,81.71,7.25,2.25
1972,2022/03,33484000000,21119000000,19109000000,17075000000,-,-,5476.86,63.1,34772000000,2425000000,2421000000,1648000000,427.4,7.8,4.92
1973,2022/03,254701000000,138149000000,135230000000,105673000000,9190000000,3202000000,904.66,52.9,310334000000,23181000000,23550000000,15021000000,100.85,11.15,5.9
1975,2022/03,72081000000,34360000000,30046000000,23120000000,3800000000,-,1339.13,47.7,68820000000,2287000000,2596000000,1860000000,72.54,5.41,2.58
1976,2022/03,71149000000,55924000000,53134000000,48317000000,960000000,-,1116.31,78.1,48389000000,5339000000,5641000000,3793000000,74.61,6.83,5.33
1979,2022/03,228159000000,130788000000,108862000000,99893000000,15535000000,5605000000,3658.52,54.7,209261000000,9428000000,10818000000,7248000000,212.68,5.81,3.18
197A,2022/06,20268087000,7356305000,7352203000,4468903000,1200000000,2968000000,73.48,36.3,17456987000,11189556000,11210685000,4480753000,44.81,60.98,22.11
1980,2022/03,139099000000,77242000000,70097000000,63946000000,3229000000,675000000,1801.54,55.4,162929000000,7584000000,8095000000,5778000000,135.07,7.5,4.15
1981,2022/03,26257007000,17617122000,17134356000,16578477000,-,-,1530.23,67.1,34244246000,1259201000,1403125000,1078975000,93.72,6.12,4.11
1982,2022/03,87466000000,63409000000,57261000000,48602000000,-,-,2635.25,70.7,75497000000,5662000000,6163000000,4372000000,184,7.07,5
198A,2022/05,529510000,419161000,415986000,414986000,-,-,41.6,78.6,644380000,368283000,419574000,200848000,20.08,48.28,37.93
1992,2022/03,8352257000,5017249000,4490848000,2268643000,200000000,-,2117.15,60.1,5945361000,370312000,443090000,563026000,234.12,11.22,6.74
1994,2022/12,12324758000,10671771000,10661527000,7629277000,344000000,102000000,1252.55,86.6,7530716000,170195000,248368000,151644000,17.7,1.42,1.23
1997,2022/08,9489099000,6024349000,6023219000,4777777000,-,365677000,3034.61,63.5,7332474000,710532000,729059000,491159000,247.41,8.15,5.18
1999,2022/06,7142122000,4270103000,4393940000,2892366000,1503455000,231180000,6773.51,59.8,5955368000,579561000,798786000,509935000,808.86,11.94,7.14
2001,2022/03,325869000000,178697000000,142166000000,121817000000,19530000000,23684000000,2267.11,53.4,321317000000,11282000000,14270000000,9327000000,121.58,5.36,2.86
2002,2022/03,723073000000,460643000000,365946000000,347165000000,6789000000,13785000000,1510.35,62.1,679736000000,29430000000,32626000000,17509000000,58.88,3.9,2.42
2003,2022/03,55870000000,41753000000,38190000000,32115000000,500000000,-,4579.45,74.6,59340000000,4404000000,4886000000,3714000000,407.51,8.91,6.65
2004,2022/03,231306000000,109089000000,97858000000,76980000000,16322000000,4494000000,3161.85,45.7,287635000000,5564000000,6576000000,4006000000,120.58,3.79,1.73
2009,2022/12,41593130000,33543730000,28249469000,24758278000,1546237000,1302949000,1440.19,80.6,24403354000,1232622000,1496700000,931852000,40.04,2.78,2.24
202A,2022/03,3423175000,2403027000,2402800000,2302300000,10317000,-,30.04,70.2,8174664000,651461000,674380000,1133521000,14.17,47.18,33.11
2053,2022/03,88014000000,62159000000,60287000000,51971000000,1106000000,1036000000,2081.26,70.4,193392000000,4138000000,4564000000,3211000000,107.04,5.18,3.65
2055,2022/03,29046000000,17409000000,17091000000,13898000000,4269000000,-,961.14,59.9,44906000000,117000000,216000000,116000000,6.06,0.67,0.4
2058,2022/03,12082000000,5203000000,5059000000,4924000000,3480000000,1314000000,1327.68,43.1,11286000000,205000000,360000000,3000000,0.77,0.06,0.02
205A,2022/05,14511707000,3270863000,3266084000,1761074000,987290000,1896271000,84.78,22.5,24850348000,1185754000,1189239000,774024000,20.06,23.66,5.33
2060,2022/03,108504000000,44840000000,43348000000,23882000000,11350000000,10478000000,1161.37,40.8,243202000000,4293000000,5067000000,3659000000,94.64,8.26,3.37
206A,2022/09,1740156000,1674930000,1674506000,33693000,-,-,60.66,96.2,554396000,66681000,78666000,72962000,2.64,4.36,4.19
2107,2022/03,11680000000,9735000000,9597000000,6697000000,-,-,1785.17,83.3,13403000000,646000000,723000000,514000000,94.27,5.28,4.4
2108,2022/03,100458000000,67918000000,58101000000,44934000000,14663000000,226000000,5037.32,67.6,58492000000,2229000000,2818000000,1975000000,141.75,2.91,1.97
2109,2022/03,189497000000,109926000000,99607000000,83170000000,7590000000,4290000000,3136.36,53.4,147880000000,3630000000,3479000000,3657000000,112.93,3.61,1.93
2112,2022/03,26114000000,10379000000,11115000000,12099000000,4800000000,5528000000,381.21,39.7,25134000000,807000000,906000000,609000000,22.39,5.87,2.33
2114,2022/03,24745069000,19712952000,17677959000,14773714000,1289600000,276640000,735.73,79.8,20096053000,1604599000,1917983000,1614123000,60.11,8.17,6.52
2117,2022/03,61134000000,48904000000,48904000000,29093000000,1300000000,-,2213.27,80,46062000000,2164000000,-,1715000000,77.63,3.51,2.81
211A,2022/07,6389813000,2704413000,2704413000,2451483000,-,1467921000,2852.76,42.3,4522656000,484620000,471929000,312915000,330.08,11.57,4.9
2120,2022/09,48727000000,31123000000,30991000000,11018000000,8092000000,462000000,235.17,63.6,35730000000,1672000000,-,1180000000,8.95,3.81,2.42
2121,2022/03,218056000000,186056000000,182385000000,181278000000,645000000,7477000000,2524.12,84,122030000000,17808000000,17626000000,10262000000,139.84,5.6,4.71
2122,2022/09,11066927000,5355148000,5305047000,4221663000,-,-,853.04,48.4,7123290000,1067477000,1292906000,563456000,85.62,10.52,5.09
2124,2022/12,22084000000,15585000000,15415000000,15022000000,-,-,96.48,70.6,30435000000,7044000000,7052000000,5029000000,31.14,32.27,22.77
2127,2022/03,58919184000,51026002000,50293642000,47822611000,-,-,153.51,86.1,40401573000,16430102000,16864064000,11437560000,34.6,22.54,19.41
212A,2022/10,3353713000,351665000,351665000,201665000,-,1214162000,23.54,10.5,3145298000,458095000,442980000,36806000,2.46,10.47,1.1
2130,2022/03,10404429000,5895377000,5895377000,4606602000,-,-,449.08,56.7,14938719000,1876325000,-,1404546000,107.73,23.82,13.5
2134,2022/03,1786322000,879771000,839339000,-7191755000,159100000,155354000,7.94,48.9,386592000,-579122000,-620001000,-1246318000,-12.73,-,-
2136,2022/03,5585679000,3352709000,3352709000,2637740000,650000000,-,843.41,60,5188579000,453802000,587935000,403595000,101.53,12.04,7.23
2137,2022/03,7485932000,3630542000,3630542000,2377949000,100000000,-,1737.77,48.5,3085400000,61586000,78320000,73237000,35.06,2.02,0.98
2138,2022/03,25086771000,9650705000,9344573000,10182340000,-,255291000,843.62,37.4,15477613000,1238062000,1292604000,310445000,27.91,3.31,1.24
2139,2022/03,3979448000,1772870000,1778565000,1295290000,560000000,458669000,260.72,44.6,7060764000,81956000,120670000,101243000,14.89,5.71,2.54
2146,2022/03,64107000000,21232000000,19592000000,18567000000,235000000,15990000000,489.26,30.8,156769000000,6257000000,5954000000,3140000000,77.79,15.9,4.9
2148,2022/03,10048592000,7932652000,7932652000,5143378000,-,-,401.34,78.9,8092222000,2687256000,-,1800987000,90.94,22.7,17.92
2150,2022/12,13071397000,10020043000,10023053000,5245727000,-,107051000,224.11,76.4,9327876000,2851510000,2894309000,1847535000,41.7,18.5,14.13
2151,2022/03,87897000000,35973000000,34131000000,15713000000,2908000000,22896000000,1201.92,39.1,44267000000,4969000000,4716000000,2852000000,99.66,8.29,3.24
2152,2022/03,11187144000,7896803000,7606650000,7635070000,-,-,731.01,70.6,6614747000,1325149000,1399878000,954686000,88.38,12.09,8.53
2153,2022/05,39240000000,27544000000,26765000000,20050000000,-,358000000,1763.41,70.2,36668000000,4491000000,4706000000,3121000000,197.43,11.33,7.95
2154,2022/06,96521000000,63345000000,63309000000,-19933000000,1257000000,591000000,717.96,65.6,148573000000,10103000000,6680000000,6975000000,78.3,10.99,7.23
2156,2022/03,3970881000,1748251000,1740415000,1561917000,106000000,343935000,462.79,44,1938793000,59553000,75764000,-25269000,-6.69,-,-
2157,2022/08,47273196000,19508647000,19690970000,14423589000,-,8744700000,239.17,41.2,37995366000,2205979000,5331577000,3643212000,44.68,18.68,7.71
2158,2022/03,11825130000,6440930000,5666545000,-140203000,-,2374792000,160.47,53.3,10932768000,1721714000,1687434000,1308760000,33.35,20.75,11.07
2159,2022/04,8343897000,4931425000,4908067000,3191446000,-,290000000,317.25,58.7,15087843000,735465000,670523000,404535000,26.19,8.25,4.85
215A,2022/10,8789931000,4390717000,4379895000,-2696897000,1500000000,1147403000,46.2,49.8,6216517000,122719000,114997000,256751000,2.71,5.86,2.92
2160,2022/12,33906981000,19810968000,20969692000,696360000,200000000,-,441.59,61.8,17418966000,1377939000,-,388825000,8.19,1.85,1.15
2162,2022/03,34842105000,2693990000,3184883000,3439757000,16324883000,2853065000,172.75,7.7,63277443000,-361155000,122879000,-1980111000,-121.17,-,-
2163,2022/01,5088983000,3582246000,3577312000,3171444000,-,-,337.14,70.4,8102991000,1010409000,1032341000,728785000,68.59,20.34,14.32
2164,2022/08,1289114000,176202000,173724000,-299151000,200000000,266730000,83.84,13.5,2887909000,9416000,7766000,8459000,4.43,4.87,0.66
2168,2022/05,203746000000,67146000000,48646000000,28238000000,9611000000,38779000000,1275.97,24.5,366096000000,22083000000,22496000000,8621000000,220.18,17.25,4.23
2169,2022/12,9728111000,7690877000,7673033000,5586868000,270000000,-,1127.69,79.1,9658439000,1550331000,1568260000,1006100000,147.52,13.08,10.34
2170,2022/12,28908000000,11243000000,9057000000,5385000000,-,-,81.18,31.3,32776000000,3627000000,-,2058000000,18.45,22.72,7.12
2172,2022/06,1168974000,535505000,527236000,340679000,100000000,185902000,328.55,45.1,2330295000,76329000,106122000,68527000,42.7,13,5.86
2173,2022/03,4775191000,1744551000,1740698000,1341442000,500000000,272253000,111.26,36.5,10626779000,532615000,618737000,760806000,48.62,43.61,15.93
2175,2022/03,56585000000,29991000000,30123000000,27699000000,-,8054000000,340.1,52.4,38899000000,6318000000,7726000000,5408000000,62.07,18.25,9.56
2176,2022/03,4861348000,1363762000,1363762000,332467000,-,644890000,454.77,28.1,3204538000,351773000,339516000,334832000,111.66,24.55,6.89
2178,2022/02,15333367000,7477226000,7466380000,7917808000,2892012000,219567000,297.8,48.7,47519020000,1349907000,1344698000,844961000,33.71,11.32,5.51
2179,2022/03,8488452000,2815325000,2829077000,2681275000,-,1957831000,507.25,33.2,12333506000,640452000,655878000,331674000,59.75,11.78,3.91
2180,2022/06,7548992000,2820150000,2757244000,1543800000,538000000,661140000,178.93,35.7,16190710000,767883000,1284219000,581214000,38.59,21.56,7.7
2181,2022/03,468251000000,177474000000,165409000000,141880000000,14968000000,40000000000,71.08,35.3,1060893000000,48143000000,49484000000,31906000000,13.85,19.47,6.81
2183,2022/03,15716469000,6543169000,6161567000,6604985000,600000000,2533566000,289.69,41.6,11555088000,1085903000,1183594000,790487000,35,12.08,5.03
2185,2022/09,22626847000,17532385000,17020891000,16982923000,71225000,-,1315.42,77,17917892000,2590408000,2964140000,2003294000,150.56,11.5,8.85
2186,2022/02,4649561000,3433857000,3418701000,3427026000,-,-,434.55,73.5,8163775000,603467000,637920000,447158000,56.84,13.08,9.62
218A,2022/07,639916000,304426000,304365000,-514510000,-,196750000,22.88,47.6,260461000,-462887000,-455735000,-456073000,-34.28,-,-
2193,2022/12,20154358000,17752001000,17752001000,5501550000,-,-,170.35,88.1,9086984000,-3520529000,-,-3488088000,-33.47,-,-
2195,2022/12,4824280000,2001050000,1955781000,1225139000,-,1082562000,113.69,41.4,4824795000,609728000,715537000,531242000,30.29,26.63,11.01
2196,2022/03,24584551000,5928583000,5954544000,1483871000,5041500000,3714393000,438.73,24.1,22242375000,-1376001000,-458613000,477676000,35.36,8.06,1.94
2198,2022/10,20251509000,9170067000,9076868000,8629766000,2150000000,1877328000,309.49,45.1,19056906000,1808661000,2096163000,1398653000,47.48,15.3,6.91
219A,2022/10,4936004000,4727553000,4714867000,-1491302000,-,-,245.23,95.5,499060000,-1458590000,-1410304000,-1412728000,-73.48,-,-
2201,2022/03,214300000000,131174000000,121074000000,97886000000,-,-,1301.96,60.7,181251000000,17685000000,18247000000,27773000000,276.29,21.36,12.96
2204,2022/03,42142643000,26084273000,24577362000,9004398000,5900000000,-,4376.1,61.9,33058326000,-255182000,63006000,232599000,39.02,0.89,0.55
2206,2022/12,369056000000,244760000000,221046000000,217184000000,-,-,3841.61,66.2,303921000000,12845000000,13646000000,8099000000,126.58,3.32,2.19
2207,2022/03,70867000000,44713000000,29370000000,28689000000,50000000,10610000000,2646.72,63.1,21136000000,350000000,1233000000,1816000000,107.49,4.06,2.56
2208,2022/03,83262000000,52786000000,53116000000,46231000000,60000000,78000000,2197.18,63.4,94451000000,4117000000,4745000000,3374000000,140.44,6.39,4.05
2209,2022/03,29422498000,17392192000,14963217000,8580110000,1400000000,100536000,1325.83,59,42151337000,1704624000,2075202000,1473141000,112.59,8.49,5.01
220A,2022/09,1795464000,1379972000,1374808000,1391088000,-,-,459.99,76.9,1996024000,310922000,311006000,208074000,69.36,15.08,11.59
2211,2022/12,83712000000,59165000000,53567000000,31243000000,960000000,-,2130.54,65.6,100614000000,4334000000,5545000000,3376000000,130.97,6.15,4.03
2212,2022/12,758031000000,407897000000,316572000000,317816000000,55795000000,22779000000,1743.42,48,1077009000000,22032000000,26127000000,12368000000,59.1,3.4,1.63
2215,2022/12,17076000000,5841000000,5676000000,-1277000000,3400000000,-,843.51,34.2,24552000000,-547000000,-554000000,-1145000000,-165.38,-,-
2216,2022/12,22315222000,12555023000,12502789000,7944113000,-,-,905.23,56.3,25118401000,1933193000,2001122000,1346355000,96.08,10.72,6.03
2217,2022/01,25113861000,17578757000,16868454000,9870489000,1750000000,-,833.1,70,27207405000,2012840000,2126991000,1028837000,48.76,5.85,4.1
2218,2022/03,14292757000,4860414000,1923321000,886309000,650000000,1652500000,2321.99,34,17167977000,250139000,258086000,150057000,71.68,3.09,1.05
2220,2022/03,103421000000,66046000000,58623000000,58408000000,11721000000,6001000000,3007.73,61.3,85163000000,4832000000,6068000000,4419000000,209.59,6.97,4.27
2221,2022/03,96277446000,69689471000,20251733000,17822310000,-,1506800000,6217.57,72.4,18043966000,-326863000,1412455000,828072000,73.88,1.19,0.86
2222,2022/03,27470433000,20356701000,20336495000,17799692000,-,485980000,130.83,74.1,32191705000,1402803000,2921441000,1915671000,12.31,9.41,6.97
2224,2022/03,4716325000,1964142000,3904116000,3853946000,800000000,526688000,565.29,41.6,6510505000,212815000,219037000,141019000,40.59,7.18,2.99
2226,2022/03,27093000000,14227000000,14099000000,9678000000,500000000,1170000000,1315.12,51.8,30395000000,1089000000,1142000000,758000000,71.05,5.4,2.8
2229,2022/03,236598000000,183458000000,172604000000,170284000000,1447000000,-,1358.25,74.1,245419000000,25135000000,26938000000,18053000000,136.25,10.29,7.63
2264,2022/03,458788000000,208026000000,200210000000,183884000000,3084000000,26051000000,2277.41,44.9,503354000000,29792000000,31127000000,33782000000,343.72,16.41,7.36
2266,2022/12,51421000000,29233213000,28832828000,25783568000,3000000000,6000000000,1500.41,56.8,41924133000,345780000,359175000,219000000,11.24,0.75,0.43
2267,2022/03,672855000000,484935000000,454169000000,446331000000,4822000000,60298000000,1406.31,66.3,415116000000,53202000000,68549000000,44917000000,140.18,10.07,6.68
